# LG	Marker	cM	Scaffold	Scaffold Orientation	Scaffold BP	LG BP	NodeIndex
1	14297	18.82	tig00002369_pilon	-	3347514	1416411	1
1	14296	18.82	tig00002369_pilon	-	3347507	1416418	1
1	14295	18.82	tig00002369_pilon	-	3347491	1416434	1
1	14294	18.82	tig00002369_pilon	-	3347123	1416802	1
1	14293	18.82	tig00002369_pilon	-	3346771	1417154	1
1	14292	18.82	tig00002369_pilon	-	3346358	1417567	1
1	14291	18.82	tig00002369_pilon	-	3335053	1428872	1
1	14290	18.82	tig00002369_pilon	-	3334943	1428982	1
1	14289	18.82	tig00002369_pilon	-	3332920	1431005	1
1	14288	18.82	tig00002369_pilon	-	3332590	1431335	1
1	14287	18.82	tig00002369_pilon	-	3332535	1431390	1
1	14286	18.82	tig00002369_pilon	-	3332530	1431395	1
1	14285	18.82	tig00002369_pilon	-	3332357	1431568	1
1	14282	19.36	tig00002369_pilon	-	3316154	1447771	1
1	14281	19.36	tig00002369_pilon	-	3316096	1447829	1
1	14280	19.36	tig00002369_pilon	-	3315834	1448091	1
1	14279	19.36	tig00002369_pilon	-	3315690	1448235	1
1	14278	19.36	tig00002369_pilon	-	3315225	1448700	1
1	14277	19.36	tig00002369_pilon	-	3301094	1462831	1
1	14275	19.36	tig00002369_pilon	-	3292155	1471770	1
1	14274	19.36	tig00002369_pilon	-	3286768	1477157	1
1	14273	19.36	tig00002369_pilon	-	3281185	1482740	1
1	14272	19.36	tig00002369_pilon	-	3281151	1482774	1
1	14271	19.36	tig00002369_pilon	-	3281084	1482841	1
1	14270	19.36	tig00002369_pilon	-	3281062	1482863	1
1	14269	19.36	tig00002369_pilon	-	3281052	1482873	1
1	14268	19.36	tig00002369_pilon	-	3280907	1483018	1
1	14267	19.36	tig00002369_pilon	-	3280906	1483019	1
1	14266	19.36	tig00002369_pilon	-	3280899	1483026	1
1	14265	19.36	tig00002369_pilon	-	3280881	1483044	1
1	14264	19.36	tig00002369_pilon	-	3280877	1483048	1
1	14263	19.36	tig00002369_pilon	-	3280869	1483056	1
1	14262	19.36	tig00002369_pilon	-	3280867	1483058	1
1	14261	19.36	tig00002369_pilon	-	3280837	1483088	1
1	14260	19.89	tig00002369_pilon	-	3207434	1556491	1
1	14259	19.89	tig00002369_pilon	-	3207351	1556574	1
1	14258	19.89	tig00002369_pilon	-	3207097	1556828	1
1	14248	20.97	tig00002369_pilon	-	3199994	1563931	1
1	14247	20.97	tig00002369_pilon	-	3199993	1563932	1
1	14246	20.97	tig00002369_pilon	-	3199969	1563956	1
1	14245	20.97	tig00002369_pilon	-	3199960	1563965	1
1	14244	20.97	tig00002369_pilon	-	3195865	1568060	1
1	14243	20.97	tig00002369_pilon	-	3195844	1568081	1
1	14242	20.97	tig00002369_pilon	-	3195785	1568140	1
1	14241	20.97	tig00002369_pilon	-	3195600	1568325	1
1	14240	20.97	tig00002369_pilon	-	3195586	1568339	1
1	14239	20.97	tig00002369_pilon	-	3195583	1568342	1
1	14238	20.97	tig00002369_pilon	-	3195581	1568344	1
1	14237	20.97	tig00002369_pilon	-	3195565	1568360	1
1	14236	20.97	tig00002369_pilon	-	3195439	1568486	1
1	14145	20.97	tig00002369_pilon	-	3165042	1598883	1
1	14144	20.97	tig00002369_pilon	-	3164682	1599243	1
1	14143	20.97	tig00002369_pilon	-	3164566	1599359	1
1	14142	20.97	tig00002369_pilon	-	3164480	1599445	1
1	14025	20.97	tig00002369_pilon	-	2965405	1798520	1
1	14024	20.97	tig00002369_pilon	-	2965358	1798567	1
1	14021	22.04	tig00002369_pilon	-	2653741	2110184	1
1	14020	22.04	tig00002369_pilon	-	2653688	2110237	1
1	14019	22.04	tig00002369_pilon	-	2653625	2110300	1
1	14018	22.04	tig00002369_pilon	-	2653514	2110411	1
1	14017	22.04	tig00002369_pilon	-	2637018	2126907	1
1	14016	22.04	tig00002369_pilon	-	2636874	2127051	1
1	14015	22.04	tig00002369_pilon	-	2636650	2127275	1
1	14014	22.04	tig00002369_pilon	-	2636457	2127468	1
1	14009	22.04	tig00002369_pilon	-	2623254	2140671	1
1	14008	22.04	tig00002369_pilon	-	2623184	2140741	1
1	14007	22.04	tig00002369_pilon	-	2623179	2140746	1
1	14006	22.04	tig00002369_pilon	-	2623174	2140751	1
1	14005	22.04	tig00002369_pilon	-	2623149	2140776	1
1	14004	22.04	tig00002369_pilon	-	2623138	2140787	1
1	14003	22.04	tig00002369_pilon	-	2623077	2140848	1
1	14002	22.04	tig00002369_pilon	-	2623054	2140871	1
1	14001	22.04	tig00002369_pilon	-	2623045	2140880	1
1	14000	22.04	tig00002369_pilon	-	2623019	2140906	1
1	13999	22.04	tig00002369_pilon	-	2623004	2140921	1
1	13998	22.04	tig00002369_pilon	-	2622986	2140939	1
1	13997	22.04	tig00002369_pilon	-	2622981	2140944	1
1	13996	22.04	tig00002369_pilon	-	2622913	2141012	1
1	13989	22.04	tig00002369_pilon	-	2598661	2165264	1
1	13988	23.12	tig00002369_pilon	-	2592152	2171773	1
1	13987	23.12	tig00002369_pilon	-	2591954	2171971	1
1	13958	23.12	tig00002369_pilon	-	2514271	2249654	1
1	13957	23.12	tig00002369_pilon	-	2514136	2249789	1
1	13910	23.12	tig00002369_pilon	-	2441879	2322046	1
1	13909	23.12	tig00002369_pilon	-	2441804	2322121	1
1	13901	23.12	tig00002369_pilon	-	2418478	2345447	1
1	13862	23.12	tig00002369_pilon	-	2223921	2540004	1
1	13861	23.12	tig00002369_pilon	-	2223669	2540256	1
1	13860	23.12	tig00002369_pilon	-	2223121	2540804	1
1	13840	23.12	tig00002369_pilon	-	2126436	2637489	1
1	13834	23.12	tig00002369_pilon	-	2101082	2662843	1
1	13833	23.12	tig00002369_pilon	-	2100758	2663167	1
1	13832	23.12	tig00002369_pilon	-	2100623	2663302	1
1	13828	23.12	tig00002369_pilon	-	2070376	2693549	1
1	13827	26.35	tig00002369_pilon	-	2042660	2721265	1
1	13826	26.35	tig00002369_pilon	-	2042596	2721329	1
1	13825	26.35	tig00002369_pilon	-	2042185	2721740	1
1	13823	26.35	tig00002369_pilon	-	2031057	2732868	1
1	13822	26.35	tig00002369_pilon	-	2030961	2732964	1
1	13821	26.35	tig00002369_pilon	-	2030851	2733074	1
1	13820	26.88	tig00002369_pilon	-	2020922	2743003	1
1	13819	29.03	tig00002369_pilon	-	1937805	2826120	1
1	13818	29.03	tig00002369_pilon	-	1906577	2857348	1
1	13817	29.03	tig00002369_pilon	-	1906492	2857433	1
1	13816	29.03	tig00002369_pilon	-	1906473	2857452	1
1	13815	29.03	tig00002369_pilon	-	1906321	2857604	1
1	13814	29.03	tig00002369_pilon	-	1906201	2857724	1
1	13813	29.03	tig00002369_pilon	-	1906197	2857728	1
1	13812	29.03	tig00002369_pilon	-	1906195	2857730	1
1	13811	29.57	tig00002369_pilon	-	1854204	2909721	1
1	13810	29.57	tig00002369_pilon	-	1854101	2909824	1
1	13809	29.57	tig00002369_pilon	-	1854040	2909885	1
1	13808	29.57	tig00002369_pilon	-	1853919	2910006	1
1	13807	29.57	tig00002369_pilon	-	1853915	2910010	1
1	13806	29.57	tig00002369_pilon	-	1853914	2910011	1
1	13805	29.57	tig00002369_pilon	-	1853715	2910210	1
1	13804	29.57	tig00002369_pilon	-	1853690	2910235	1
1	13803	29.57	tig00002369_pilon	-	1853605	2910320	1
1	13791	29.57	tig00002369_pilon	-	1830213	2933712	1
1	13790	29.57	tig00002369_pilon	-	1830155	2933770	1
1	13789	31.19	tig00002369_pilon	-	1745942	3017983	1
1	13788	31.19	tig00002369_pilon	-	1745935	3017990	1
1	13787	31.19	tig00002369_pilon	-	1745695	3018230	1
1	13786	31.19	tig00002369_pilon	-	1745399	3018526	1
1	13785	31.19	tig00002369_pilon	-	1745150	3018775	1
1	13784	31.19	tig00002369_pilon	-	1745007	3018918	1
1	13783	31.19	tig00002369_pilon	-	1744963	3018962	1
1	13782	31.19	tig00002369_pilon	-	1744936	3018989	1
1	13781	31.19	tig00002369_pilon	-	1744913	3019012	1
1	13780	31.19	tig00002369_pilon	-	1744911	3019014	1
1	13779	31.19	tig00002369_pilon	-	1744909	3019016	1
1	13778	31.19	tig00002369_pilon	-	1744883	3019042	1
1	13777	31.19	tig00002369_pilon	-	1744875	3019050	1
1	13776	31.19	tig00002369_pilon	-	1744706	3019219	1
1	13775	31.72	tig00002369_pilon	-	1707783	3056142	1
1	13774	31.72	tig00002369_pilon	-	1707733	3056192	1
1	13773	31.72	tig00002369_pilon	-	1707709	3056216	1
1	13725	32.26	tig00002369_pilon	-	1445292	3318633	1
1	13724	32.26	tig00002369_pilon	-	1445218	3318707	1
1	13723	32.26	tig00002369_pilon	-	1445184	3318741	1
1	13722	32.26	tig00002369_pilon	-	1445137	3318788	1
1	13721	32.26	tig00002369_pilon	-	1445107	3318818	1
1	13720	32.26	tig00002369_pilon	-	1445091	3318834	1
1	13719	32.26	tig00002369_pilon	-	1445071	3318854	1
1	13718	32.26	tig00002369_pilon	-	1445047	3318878	1
1	13714	32.8	tig00002369_pilon	-	1384006	3379919	1
1	13713	32.8	tig00002369_pilon	-	1384004	3379921	1
1	13712	33.34	tig00002369_pilon	-	1328959	3434966	1
1	13704	33.34	tig00002369_pilon	-	1209385	3554540	1
1	13703	33.34	tig00002369_pilon	-	1209277	3554648	1
1	13702	33.34	tig00002369_pilon	-	1209240	3554685	1
1	13694	33.34	tig00002369_pilon	-	1181752	3582173	1
1	13693	33.34	tig00002369_pilon	-	1181642	3582283	1
1	13692	33.34	tig00002369_pilon	-	1181498	3582427	1
1	13690	33.34	tig00002369_pilon	-	1171381	3592544	1
1	13689	33.34	tig00002369_pilon	-	1171120	3592805	1
1	13688	33.34	tig00002369_pilon	-	1170532	3593393	1
1	13686	33.87	tig00002369_pilon	-	1115105	3648820	1
1	13685	33.87	tig00002369_pilon	-	1114862	3649063	1
1	13683	34.95	tig00002369_pilon	-	1099373	3664552	1
1	13682	34.95	tig00002369_pilon	-	1095783	3668142	1
1	13681	34.95	tig00002369_pilon	-	1095626	3668299	1
1	13680	34.95	tig00002369_pilon	-	1095573	3668352	1
1	13679	34.95	tig00002369_pilon	-	1095572	3668353	1
1	13667	34.95	tig00002369_pilon	-	986328	3777597	1
1	13666	34.95	tig00002369_pilon	-	986177	3777748	1
1	13665	34.95	tig00002369_pilon	-	986099	3777826	1
1	13663	34.95	tig00002369_pilon	-	982824	3781101	1
1	13659	34.95	tig00002369_pilon	-	956259	3807666	1
1	13658	34.95	tig00002369_pilon	-	956219	3807706	1
1	13657	34.95	tig00002369_pilon	-	956074	3807851	1
1	13656	34.95	tig00002369_pilon	-	956066	3807859	1
1	13655	34.95	tig00002369_pilon	-	956045	3807880	1
1	13654	34.95	tig00002369_pilon	-	956042	3807883	1
1	13653	34.95	tig00002369_pilon	-	956001	3807924	1
1	13652	34.95	tig00002369_pilon	-	955951	3807974	1
1	13651	34.95	tig00002369_pilon	-	955945	3807980	1
1	13650	34.95	tig00002369_pilon	-	955912	3808013	1
1	13649	34.95	tig00002369_pilon	-	955911	3808014	1
1	13648	34.95	tig00002369_pilon	-	955910	3808015	1
1	13647	34.95	tig00002369_pilon	-	955895	3808030	1
1	13646	34.95	tig00002369_pilon	-	955880	3808045	1
1	13645	34.95	tig00002369_pilon	-	955875	3808050	1
1	13644	34.95	tig00002369_pilon	-	955803	3808122	1
1	13643	34.95	tig00002369_pilon	-	955569	3808356	1
1	13642	34.95	tig00002369_pilon	-	955530	3808395	1
1	13641	34.95	tig00002369_pilon	-	889484	3874441	1
1	13625	34.95	tig00002369_pilon	-	846516	3917409	1
1	13584	34.95	tig00002369_pilon	-	654886	4109039	1
1	13583	34.95	tig00002369_pilon	-	654885	4109040	1
1	13567	34.95	tig00002369_pilon	-	607952	4155973	1
1	13566	34.95	tig00002369_pilon	-	607872	4156053	1
1	13554	34.95	tig00002369_pilon	-	583606	4180319	1
1	13553	34.95	tig00002369_pilon	-	583492	4180433	1
1	13552	36.56	tig00002369_pilon	-	568258	4195667	1
1	13548	37.1	tig00002369_pilon	-	409763	4354162	1
1	13547	37.1	tig00002369_pilon	-	391313	4372612	1
1	13546	37.1	tig00002369_pilon	-	391277	4372648	1
1	13545	37.1	tig00002369_pilon	-	390989	4372936	1
1	13544	37.1	tig00002369_pilon	-	390925	4373000	1
1	13543	37.1	tig00002369_pilon	-	390708	4373217	1
1	13542	37.1	tig00002369_pilon	-	390705	4373220	1
1	13539	37.1	tig00002369_pilon	-	385431	4378494	1
1	13538	37.1	tig00002369_pilon	-	385312	4378613	1
1	13537	37.1	tig00002369_pilon	-	384468	4379457	1
1	13532	37.1	tig00002369_pilon	-	382639	4381286	1
1	13531	37.1	tig00002369_pilon	-	382567	4381358	1
1	13530	37.1	tig00002369_pilon	-	382447	4381478	1
1	13519	37.1	tig00002369_pilon	-	381361	4382564	1
1	13518	37.1	tig00002369_pilon	-	381193	4382732	1
1	13517	37.1	tig00002369_pilon	-	381168	4382757	1
1	13516	37.1	tig00002369_pilon	-	380979	4382946	1
1	13515	37.1	tig00002369_pilon	-	380950	4382975	1
1	13514	37.1	tig00002369_pilon	-	380574	4383351	1
1	13513	37.1	tig00002369_pilon	-	380535	4383390	1
1	13487	37.1	tig00002369_pilon	-	243600	4520325	1
1	13486	37.1	tig00002369_pilon	-	243581	4520344	1
1	13485	37.1	tig00002369_pilon	-	243579	4520346	1
1	13471	37.1	tig00002369_pilon	-	172314	4591611	1
1	13470	37.1	tig00002369_pilon	-	172238	4591687	1
1	13469	37.1	tig00002369_pilon	-	172177	4591748	1
1	13468	37.1	tig00002369_pilon	-	171912	4592013	1
1	13467	37.1	tig00002369_pilon	-	171728	4592197	1
1	13464	37.1	tig00002369_pilon	-	161081	4602844	1
1	13463	37.1	tig00002369_pilon	-	161065	4602860	1
1	13462	37.1	tig00002369_pilon	-	160916	4603009	1
1	13436	37.1	tig00002369_pilon	-	101003	4662922	1
1	13435	37.1	tig00002369_pilon	-	100940	4662985	1
1	13431	37.1	tig00002369_pilon	-	59105	4704820	1
1	13430	37.1	tig00002369_pilon	-	59085	4704840	1
1	13429	37.1	tig00002369_pilon	-	59018	4704907	1
1	13428	37.1	tig00002369_pilon	-	59000	4704925	1
1	13427	37.1	tig00002369_pilon	-	58696	4705229	1
1	13426	37.1	tig00002369_pilon	-	58438	4705487	1
1	1349	37.64	tig00000093_pilon	+	31590	4795614	2
1	1350	37.64	tig00000093_pilon	+	31714	4795738	2
1	1351	37.64	tig00000093_pilon	+	31718	4795742	2
1	1352	37.64	tig00000093_pilon	+	31761	4795785	2
1	1353	37.64	tig00000093_pilon	+	32070	4796094	2
1	1354	37.64	tig00000093_pilon	+	33306	4797330	2
1	1357	38.17	tig00000093_pilon	+	54713	4818737	2
1	1358	38.17	tig00000093_pilon	+	54897	4818921	2
1	1359	38.17	tig00000093_pilon	+	54918	4818942	2
1	1360	38.17	tig00000093_pilon	+	55415	4819439	2
1	1361	38.17	tig00000093_pilon	+	55418	4819442	2
1	1362	38.17	tig00000093_pilon	+	55457	4819481	2
1	1363	38.17	tig00000093_pilon	+	65009	4829033	2
1	1364	38.17	tig00000093_pilon	+	65191	4829215	2
1	1365	38.17	tig00000093_pilon	+	67639	4831663	2
1	1366	38.17	tig00000093_pilon	+	67981	4832005	2
1	1367	38.17	tig00000093_pilon	+	67986	4832010	2
1	1368	38.17	tig00000093_pilon	+	68079	4832103	2
1	1369	38.17	tig00000093_pilon	+	68194	4832218	2
1	1370	38.17	tig00000093_pilon	+	68254	4832278	2
1	1371	38.17	tig00000093_pilon	+	68301	4832325	2
1	1372	38.17	tig00000093_pilon	+	68524	4832548	2
1	1373	38.17	tig00000093_pilon	+	68532	4832556	2
1	1374	38.17	tig00000093_pilon	+	94259	4858283	2
1	1375	38.17	tig00000093_pilon	+	94279	4858303	2
1	1376	38.17	tig00000093_pilon	+	94319	4858343	2
1	1377	38.17	tig00000093_pilon	+	94321	4858345	2
1	1378	38.17	tig00000093_pilon	+	94374	4858398	2
1	1379	38.17	tig00000093_pilon	+	94388	4858412	2
1	1380	38.17	tig00000093_pilon	+	94421	4858445	2
1	1381	38.17	tig00000093_pilon	+	101475	4865499	2
1	1382	38.17	tig00000093_pilon	+	101612	4865636	2
1	1383	38.17	tig00000093_pilon	+	101704	4865728	2
1	1384	38.17	tig00000093_pilon	+	101870	4865894	2
1	1385	38.17	tig00000093_pilon	+	101920	4865944	2
1	1386	38.17	tig00000093_pilon	+	101944	4865968	2
1	1387	38.17	tig00000093_pilon	+	101999	4866023	2
1	1388	38.17	tig00000093_pilon	+	102259	4866283	2
1	1389	38.17	tig00000093_pilon	+	102345	4866369	2
1	1390	38.17	tig00000093_pilon	+	102437	4866461	2
1	1391	38.17	tig00000093_pilon	+	106775	4870799	2
1	1392	38.17	tig00000093_pilon	+	106840	4870864	2
1	1393	38.17	tig00000093_pilon	+	106924	4870948	2
1	1394	38.17	tig00000093_pilon	+	107019	4871043	2
1	1395	38.17	tig00000093_pilon	+	107163	4871187	2
1	1396	38.17	tig00000093_pilon	+	107191	4871215	2
1	1397	38.17	tig00000093_pilon	+	108008	4872032	2
1	1398	38.17	tig00000093_pilon	+	108191	4872215	2
1	1399	38.17	tig00000093_pilon	+	108375	4872399	2
1	1400	38.17	tig00000093_pilon	+	108397	4872421	2
1	1401	38.17	tig00000093_pilon	+	108503	4872527	2
1	1402	38.17	tig00000093_pilon	+	108556	4872580	2
1	1403	38.17	tig00000093_pilon	+	115892	4879916	2
1	1404	38.17	tig00000093_pilon	+	115919	4879943	2
1	1405	38.17	tig00000093_pilon	+	141740	4905764	2
1	1406	38.17	tig00000093_pilon	+	141832	4905856	2
1	1407	38.17	tig00000093_pilon	+	142006	4906030	2
1	1408	38.17	tig00000093_pilon	+	142128	4906152	2
1	1409	38.17	tig00000093_pilon	+	142756	4906780	2
1	1410	38.17	tig00000093_pilon	+	143061	4907085	2
1	1412	38.71	tig00000093_pilon	+	233006	4997030	2
1	1413	38.71	tig00000093_pilon	+	233300	4997324	2
1	1414	38.71	tig00000093_pilon	+	233763	4997787	2
1	1415	38.71	tig00000093_pilon	+	233947	4997971	2
1	1416	38.71	tig00000093_pilon	+	234135	4998159	2
1	1417	38.71	tig00000093_pilon	+	234239	4998263	2
1	1466	38.71	tig00000093_pilon	+	468042	5232066	2
1	1471	38.71	tig00000093_pilon	+	587535	5351559	2
1	1472	38.71	tig00000093_pilon	+	587874	5351898	2
1	15435	38.71	tig00002375_pilon	+	153180	5599081	3
1	15436	38.71	tig00002375_pilon	+	153239	5599140	3
1	15437	38.71	tig00002375_pilon	+	153340	5599241	3
1	15438	38.71	tig00002375_pilon	+	153506	5599407	3
1	15439	38.71	tig00002375_pilon	+	153574	5599475	3
1	15448	39.79	tig00002375_pilon	+	275309	5721210	3
1	15449	39.79	tig00002375_pilon	+	275322	5721223	3
1	15450	39.79	tig00002375_pilon	+	275479	5721380	3
1	15451	39.79	tig00002375_pilon	+	275526	5721427	3
1	15452	39.79	tig00002375_pilon	+	275546	5721447	3
1	15453	39.79	tig00002375_pilon	+	275553	5721454	3
1	15454	39.79	tig00002375_pilon	+	275634	5721535	3
1	15455	39.79	tig00002375_pilon	+	275638	5721539	3
1	15456	39.79	tig00002375_pilon	+	275746	5721647	3
1	15457	39.79	tig00002375_pilon	+	275813	5721714	3
1	15474	39.79	tig00002375_pilon	+	279997	5725898	3
1	15475	39.79	tig00002375_pilon	+	280034	5725935	3
1	15476	39.79	tig00002375_pilon	+	280051	5725952	3
1	15477	39.79	tig00002375_pilon	+	280156	5726057	3
1	15478	39.79	tig00002375_pilon	+	280176	5726077	3
1	15479	39.79	tig00002375_pilon	+	280194	5726095	3
1	15480	39.79	tig00002375_pilon	+	280205	5726106	3
1	15481	39.79	tig00002375_pilon	+	280253	5726154	3
1	15482	39.79	tig00002375_pilon	+	280272	5726173	3
1	15483	39.79	tig00002375_pilon	+	280285	5726186	3
1	15484	39.79	tig00002375_pilon	+	280303	5726204	3
1	15485	39.79	tig00002375_pilon	+	280340	5726241	3
1	15486	39.79	tig00002375_pilon	+	280349	5726250	3
1	15487	39.79	tig00002375_pilon	+	300111	5746012	3
1	15488	39.79	tig00002375_pilon	+	341052	5786953	3
1	15489	39.79	tig00002375_pilon	+	341425	5787326	3
1	15490	39.79	tig00002375_pilon	+	341648	5787549	3
1	15497	39.79	tig00002375_pilon	+	371098	5816999	3
1	15498	39.79	tig00002375_pilon	+	371193	5817094	3
1	15499	39.79	tig00002375_pilon	+	371210	5817111	3
1	15500	39.79	tig00002375_pilon	+	371230	5817131	3
1	15501	39.79	tig00002375_pilon	+	371518	5817419	3
1	15502	39.79	tig00002375_pilon	+	371607	5817508	3
1	15503	39.79	tig00002375_pilon	+	371730	5817631	3
1	15504	39.79	tig00002375_pilon	+	371763	5817664	3
1	15505	39.79	tig00002375_pilon	+	377059	5822960	3
1	15506	39.79	tig00002375_pilon	+	377112	5823013	3
1	15507	39.79	tig00002375_pilon	+	377128	5823029	3
1	15508	39.79	tig00002375_pilon	+	377134	5823035	3
1	15509	39.79	tig00002375_pilon	+	377158	5823059	3
1	15512	39.79	tig00002375_pilon	+	421422	5867323	3
1	15513	39.79	tig00002375_pilon	+	421493	5867394	3
1	15514	39.79	tig00002375_pilon	+	421764	5867665	3
1	15515	39.79	tig00002375_pilon	+	421778	5867679	3
1	15516	39.79	tig00002375_pilon	+	421779	5867680	3
1	15517	39.79	tig00002375_pilon	+	421818	5867719	3
1	15518	39.79	tig00002375_pilon	+	450707	5896608	3
1	15519	39.79	tig00002375_pilon	+	450733	5896634	3
1	15520	39.79	tig00002375_pilon	+	450771	5896672	3
1	15521	39.79	tig00002375_pilon	+	450946	5896847	3
1	15522	39.79	tig00002375_pilon	+	451078	5896979	3
1	15523	39.79	tig00002375_pilon	+	451356	5897257	3
1	15524	39.79	tig00002375_pilon	+	451462	5897363	3
1	15525	39.79	tig00002375_pilon	+	499449	5945350	3
1	15526	39.79	tig00002375_pilon	+	499661	5945562	3
1	15530	39.79	tig00002375_pilon	+	611550	6057451	3
1	15531	39.79	tig00002375_pilon	+	611646	6057547	3
1	15532	39.79	tig00002375_pilon	+	611661	6057562	3
1	15533	39.79	tig00002375_pilon	+	611682	6057583	3
1	15536	39.79	tig00002375_pilon	+	647277	6093178	3
1	15537	39.79	tig00002375_pilon	+	647687	6093588	3
1	15538	39.79	tig00002375_pilon	+	647957	6093858	3
1	15539	39.79	tig00002375_pilon	+	648053	6093954	3
1	15540	39.79	tig00002375_pilon	+	648551	6094452	3
1	15549	39.79	tig00002375_pilon	+	793088	6238989	3
1	15550	39.79	tig00002375_pilon	+	793170	6239071	3
1	15551	39.79	tig00002375_pilon	+	793189	6239090	3
1	15552	39.79	tig00002375_pilon	+	793195	6239096	3
1	15553	39.79	tig00002375_pilon	+	793312	6239213	3
1	15554	39.79	tig00002375_pilon	+	793370	6239271	3
1	15555	39.79	tig00002375_pilon	+	793378	6239279	3
1	15556	39.79	tig00002375_pilon	+	793392	6239293	3
1	15557	39.79	tig00002375_pilon	+	793414	6239315	3
1	15558	39.79	tig00002375_pilon	+	793499	6239400	3
1	15559	39.79	tig00002375_pilon	+	793509	6239410	3
1	15560	39.79	tig00002375_pilon	+	793510	6239411	3
1	15561	39.79	tig00002375_pilon	+	793511	6239412	3
1	15562	39.79	tig00002375_pilon	+	793716	6239617	3
1	15563	39.79	tig00002375_pilon	+	793766	6239667	3
1	15564	39.79	tig00002375_pilon	+	793807	6239708	3
1	15565	39.79	tig00002375_pilon	+	793811	6239712	3
1	15574	40.33	tig00002375_pilon	+	884990	6330891	3
1	15575	40.33	tig00002375_pilon	+	885060	6330961	3
1	15576	40.33	tig00002375_pilon	+	885080	6330981	3
1	15577	40.33	tig00002375_pilon	+	891778	6337679	3
1	15578	40.33	tig00002375_pilon	+	892055	6337956	3
1	15579	40.33	tig00002375_pilon	+	892346	6338247	3
1	15580	40.33	tig00002375_pilon	+	892658	6338559	3
1	15581	40.33	tig00002375_pilon	+	918840	6364741	3
1	15582	40.33	tig00002375_pilon	+	918904	6364805	3
1	15583	40.33	tig00002375_pilon	+	919043	6364944	3
1	15584	40.33	tig00002375_pilon	+	919246	6365147	3
1	15585	40.33	tig00002375_pilon	+	938339	6384240	3
1	15586	40.33	tig00002375_pilon	+	938944	6384845	3
1	15587	40.33	tig00002375_pilon	+	939340	6385241	3
1	15588	40.33	tig00002375_pilon	+	939365	6385266	3
1	15589	40.33	tig00002375_pilon	+	939460	6385361	3
1	15590	40.33	tig00002375_pilon	+	939571	6385472	3
1	15591	40.33	tig00002375_pilon	+	965923	6411824	3
1	15593	40.33	tig00002375_pilon	+	1021927	6467828	3
1	15594	40.33	tig00002375_pilon	+	1022449	6468350	3
1	15595	40.33	tig00002375_pilon	+	1022464	6468365	3
1	15596	40.33	tig00002375_pilon	+	1022966	6468867	3
1	15597	40.33	tig00002375_pilon	+	1034660	6480561	3
1	15598	40.33	tig00002375_pilon	+	1034945	6480846	3
1	15599	40.33	tig00002375_pilon	+	1034975	6480876	3
1	15600	40.33	tig00002375_pilon	+	1035142	6481043	3
1	15601	40.33	tig00002375_pilon	+	1042329	6488230	3
1	15602	40.33	tig00002375_pilon	+	1042336	6488237	3
1	15603	40.33	tig00002375_pilon	+	1042459	6488360	3
1	15604	40.33	tig00002375_pilon	+	1042471	6488372	3
1	15605	40.33	tig00002375_pilon	+	1043656	6489557	3
1	15606	40.33	tig00002375_pilon	+	1043804	6489705	3
1	15607	40.33	tig00002375_pilon	+	1043923	6489824	3
1	15608	41.4	tig00002375_pilon	+	1072368	6518269	3
1	15609	41.4	tig00002375_pilon	+	1072479	6518380	3
1	15610	41.4	tig00002375_pilon	+	1072741	6518642	3
1	15611	41.4	tig00002375_pilon	+	1098589	6544490	3
1	15612	41.4	tig00002375_pilon	+	1098749	6544650	3
